id,base_id,attribute,winner,prob_current
08f64a5d44030394034f454700680878,4e004c071495692a4bb55752,names,current,0.8293027237178414
08f64a5d44030394034f454700680878,4e004c071495692a4bb55752,categories,base,0.16300486818334203
08f64a5d44030394034f454700680878,4e004c071495692a4bb55752,websites,base,0.0002340164064662531
08f64a5d44030394034f454700680878,4e004c071495692a4bb55752,phones,current,0.8096992583811861
08f64a5d44030394034f454700680878,4e004c071495692a4bb55752,addresses,base,0.075034839645536
08f64a5d44030394034f454700680878,4e004c071495692a4bb55752,emails,base,0.060482957842281
08f64a5d44030394034f454700680878,4e004c071495692a4bb55752,socials,current,1.0
08f642650023568003700656ccfe6d5e,4f5c48e0e4b068aa4f2b7402,names,base,0.11129460879053392
08f642650023568003700656ccfe6d5e,4f5c48e0e4b068aa4f2b7402,categories,base,0.08834430111344248
08f642650023568003700656ccfe6d5e,4f5c48e0e4b068aa4f2b7402,websites,current,0.9382528066635132
08f642650023568003700656ccfe6d5e,4f5c48e0e4b068aa4f2b7402,phones,base,6.948949235716053e-05
08f642650023568003700656ccfe6d5e,4f5c48e0e4b068aa4f2b7402,addresses,base,0.01634840042030147
08f642650023568003700656ccfe6d5e,4f5c48e0e4b068aa4f2b7402,emails,base,0.027739577005275618
08f642650023568003700656ccfe6d5e,4f5c48e0e4b068aa4f2b7402,socials,current,1.0
08fa81070968a62c03384b06a272951c,5124a8b5e4b04323e3dc2fa4,names,current,0.8074755206318791
08fa81070968a62c03384b06a272951c,5124a8b5e4b04323e3dc2fa4,categories,base,0.20544825490625804
08fa81070968a62c03384b06a272951c,5124a8b5e4b04323e3dc2fa4,websites,current,0.7030845880508423
08fa81070968a62c03384b06a272951c,5124a8b5e4b04323e3dc2fa4,phones,base,0.47661047707295173
08fa81070968a62c03384b06a272951c,5124a8b5e4b04323e3dc2fa4,addresses,current,0.8458595984952924
08fa81070968a62c03384b06a272951c,5124a8b5e4b04323e3dc2fa4,emails,base,0.13541272266721407
08fa81070968a62c03384b06a272951c,5124a8b5e4b04323e3dc2fa4,socials,base,0.2442900088457791
08f2663a6e140095038779db6731c181,532d7cf9498ecc0322fe50c6,names,base,0.17755374600043095
08f2663a6e140095038779db6731c181,532d7cf9498ecc0322fe50c6,categories,current,0.8410205156231801
08f2663a6e140095038779db6731c181,532d7cf9498ecc0322fe50c6,websites,base,0.023381154984235764
08f2663a6e140095038779db6731c181,532d7cf9498ecc0322fe50c6,phones,current,0.7893603687530477
08f2663a6e140095038779db6731c181,532d7cf9498ecc0322fe50c6,addresses,base,0.07289750533420306
08f2663a6e140095038779db6731c181,532d7cf9498ecc0322fe50c6,emails,current,0.6035235133853266
08f2663a6e140095038779db6731c181,532d7cf9498ecc0322fe50c6,socials,current,1.0
08f2986a00c0a6240346c25da2e79e37,50ac613980555a47c1f8d426,names,current,0.6110601122919002
08f2986a00c0a6240346c25da2e79e37,50ac613980555a47c1f8d426,categories,current,0.8129815285673518
08f2986a00c0a6240346c25da2e79e37,50ac613980555a47c1f8d426,websites,base,0.0021062123123556376
08f2986a00c0a6240346c25da2e79e37,50ac613980555a47c1f8d426,phones,current,0.8256876649081463
08f2986a00c0a6240346c25da2e79e37,50ac613980555a47c1f8d426,addresses,current,0.5885745291785971
08f2986a00c0a6240346c25da2e79e37,50ac613980555a47c1f8d426,emails,current,0.8807667839360982
08f2986a00c0a6240346c25da2e79e37,50ac613980555a47c1f8d426,socials,current,0.8785589729782017
08fa8100d98abd1c031cef4f718ca8bd,64161bd5884025394eaba313,names,base,0.05131274875379403
08fa8100d98abd1c031cef4f718ca8bd,64161bd5884025394eaba313,categories,base,0.009031268586488263
08fa8100d98abd1c031cef4f718ca8bd,64161bd5884025394eaba313,websites,base,0.0004898036713711917
08fa8100d98abd1c031cef4f718ca8bd,64161bd5884025394eaba313,phones,current,0.7482427544962194
08fa8100d98abd1c031cef4f718ca8bd,64161bd5884025394eaba313,addresses,base,0.07840760865090302
08fa8100d98abd1c031cef4f718ca8bd,64161bd5884025394eaba313,emails,base,0.049596895191071806
08fa8100d98abd1c031cef4f718ca8bd,64161bd5884025394eaba313,socials,current,1.0
08f29a0a6e2654cd03c7fe425f193cab,4cd200ce1ac7a1cde2812292,names,base,0.4074895764234126
08f29a0a6e2654cd03c7fe425f193cab,4cd200ce1ac7a1cde2812292,categories,current,0.7832330994097731
08f29a0a6e2654cd03c7fe425f193cab,4cd200ce1ac7a1cde2812292,websites,base,0.002171225380152464
08f29a0a6e2654cd03c7fe425f193cab,4cd200ce1ac7a1cde2812292,phones,current,0.8049346664224774
08f29a0a6e2654cd03c7fe425f193cab,4cd200ce1ac7a1cde2812292,addresses,current,0.7436902842186429
08f29a0a6e2654cd03c7fe425f193cab,4cd200ce1ac7a1cde2812292,emails,current,0.6035235133853264
08f29a0a6e2654cd03c7fe425f193cab,4cd200ce1ac7a1cde2812292,socials,current,0.8929287012341147
08f2aaab4d4c0d620325d61d2ce778c7,57ebe226498e1b4545734a20,names,current,0.5045362226491685
08f2aaab4d4c0d620325d61d2ce778c7,57ebe226498e1b4545734a20,categories,current,0.784943334525415
08f2aaab4d4c0d620325d61d2ce778c7,57ebe226498e1b4545734a20,websites,base,0.02070566825568676
08f2aaab4d4c0d620325d61d2ce778c7,57ebe226498e1b4545734a20,phones,current,0.6086473330239848
08f2aaab4d4c0d620325d61d2ce778c7,57ebe226498e1b4545734a20,addresses,base,0.09703906605997828
08f2aaab4d4c0d620325d61d2ce778c7,57ebe226498e1b4545734a20,emails,current,0.9386200105783138
08f2aaab4d4c0d620325d61d2ce778c7,57ebe226498e1b4545734a20,socials,current,1.0
08f2e610518e82c003d85d6549dfc74b,579e0037498e2ed387ed70f0,names,base,0.435608281858271
08f2e610518e82c003d85d6549dfc74b,579e0037498e2ed387ed70f0,categories,current,0.543783955055595
08f2e610518e82c003d85d6549dfc74b,579e0037498e2ed387ed70f0,websites,base,0.004784592892974615
08f2e610518e82c003d85d6549dfc74b,579e0037498e2ed387ed70f0,phones,current,0.7419842600718735
08f2e610518e82c003d85d6549dfc74b,579e0037498e2ed387ed70f0,addresses,base,0.01851055222111104
08f2e610518e82c003d85d6549dfc74b,579e0037498e2ed387ed70f0,emails,current,0.7245351923509501
08f2e610518e82c003d85d6549dfc74b,579e0037498e2ed387ed70f0,socials,current,1.0
08f275d2b08dc3b20361fd24c778f068,4d6527576d943704018473bf,names,base,0.10928541565898921
08f275d2b08dc3b20361fd24c778f068,4d6527576d943704018473bf,categories,current,0.7147853562870637
08f275d2b08dc3b20361fd24c778f068,4d6527576d943704018473bf,websites,base,0.008862286806106567
08f275d2b08dc3b20361fd24c778f068,4d6527576d943704018473bf,phones,current,0.5988057059325591
08f275d2b08dc3b20361fd24c778f068,4d6527576d943704018473bf,addresses,base,0.07886154439629908
08f275d2b08dc3b20361fd24c778f068,4d6527576d943704018473bf,emails,base,0.4985647972396349
08f275d2b08dc3b20361fd24c778f068,4d6527576d943704018473bf,socials,current,1.0
08f1eb52136466110372311b39f89b9c,604b95fb09742f40fd89e6a1,names,base,0.392296433395662
08f1eb52136466110372311b39f89b9c,604b95fb09742f40fd89e6a1,categories,current,0.8379802016096805
08f1eb52136466110372311b39f89b9c,604b95fb09742f40fd89e6a1,websites,base,0.0011700635077431798
08f1eb52136466110372311b39f89b9c,604b95fb09742f40fd89e6a1,phones,current,0.792153965598814
08f1eb52136466110372311b39f89b9c,604b95fb09742f40fd89e6a1,addresses,base,0.1752006366797213
08f1eb52136466110372311b39f89b9c,604b95fb09742f40fd89e6a1,emails,current,0.5335446302565888
08f1eb52136466110372311b39f89b9c,604b95fb09742f40fd89e6a1,socials,current,1.0
08f1fa9c62a634f40364c2cf897ac125,6f1d2dd6c6ca44bc68fff91a,names,base,0.4153254129308327
08f1fa9c62a634f40364c2cf897ac125,6f1d2dd6c6ca44bc68fff91a,categories,current,0.8768789403878846
08f1fa9c62a634f40364c2cf897ac125,6f1d2dd6c6ca44bc68fff91a,websites,base,0.0054550874046981335
08f1fa9c62a634f40364c2cf897ac125,6f1d2dd6c6ca44bc68fff91a,phones,base,0.0011992574298557979
08f1fa9c62a634f40364c2cf897ac125,6f1d2dd6c6ca44bc68fff91a,addresses,base,0.19212114111284706
08f1fa9c62a634f40364c2cf897ac125,6f1d2dd6c6ca44bc68fff91a,emails,base,0.2680548032380894
08f1fa9c62a634f40364c2cf897ac125,6f1d2dd6c6ca44bc68fff91a,socials,base,0.0
08f2e615ae38402e035e9d40fe922a22,2db7712a25a6cc74cb43e7f8,names,base,0.1643050670016265
08f2e615ae38402e035e9d40fe922a22,2db7712a25a6cc74cb43e7f8,categories,current,0.8582271141555747
08f2e615ae38402e035e9d40fe922a22,2db7712a25a6cc74cb43e7f8,websites,base,0.010607057251036167
08f2e615ae38402e035e9d40fe922a22,2db7712a25a6cc74cb43e7f8,phones,base,0.15388141495360885
08f2e615ae38402e035e9d40fe922a22,2db7712a25a6cc74cb43e7f8,addresses,current,0.7731188269915931
08f2e615ae38402e035e9d40fe922a22,2db7712a25a6cc74cb43e7f8,emails,base,0.20503810539546974
08f2e615ae38402e035e9d40fe922a22,2db7712a25a6cc74cb43e7f8,socials,base,0.0
08f194990605609d032971c417e59bd4,b7fcf5ba84874ddbd1ccb510,names,base,0.09950087184871181
08f194990605609d032971c417e59bd4,b7fcf5ba84874ddbd1ccb510,categories,base,0.4767526702876439
08f194990605609d032971c417e59bd4,b7fcf5ba84874ddbd1ccb510,websites,base,0.0008576713735237718
08f194990605609d032971c417e59bd4,b7fcf5ba84874ddbd1ccb510,phones,current,0.5538011218517579
08f194990605609d032971c417e59bd4,b7fcf5ba84874ddbd1ccb510,addresses,base,0.07599853348033993
08f194990605609d032971c417e59bd4,b7fcf5ba84874ddbd1ccb510,emails,base,0.4959669290951908
08f194990605609d032971c417e59bd4,b7fcf5ba84874ddbd1ccb510,socials,current,1.0
08f1f852314e30580373a86cedf0b53a,742a955fa2df4694bbae6746,names,base,0.10084212322971943
08f1f852314e30580373a86cedf0b53a,742a955fa2df4694bbae6746,categories,base,0.4145592740292915
08f1f852314e30580373a86cedf0b53a,742a955fa2df4694bbae6746,websites,current,0.7098245024681091
08f1f852314e30580373a86cedf0b53a,742a955fa2df4694bbae6746,phones,current,0.745911487197822
08f1f852314e30580373a86cedf0b53a,742a955fa2df4694bbae6746,addresses,base,0.005430434683946911
08f1f852314e30580373a86cedf0b53a,742a955fa2df4694bbae6746,emails,base,0.22851612124617793
08f1f852314e30580373a86cedf0b53a,742a955fa2df4694bbae6746,socials,current,1.0
08f1f8d61886518b0383df6b6adad249,414a6cd998474254397163cd,names,base,0.11499981302537934
08f1f8d61886518b0383df6b6adad249,414a6cd998474254397163cd,categories,base,0.4081650939674399
08f1f8d61886518b0383df6b6adad249,414a6cd998474254397163cd,websites,base,0.0008156559197232127
08f1f8d61886518b0383df6b6adad249,414a6cd998474254397163cd,phones,current,0.553894873182679
08f1f8d61886518b0383df6b6adad249,414a6cd998474254397163cd,addresses,base,0.018974138489358746
08f1f8d61886518b0383df6b6adad249,414a6cd998474254397163cd,emails,base,0.49856479723963476
08f1f8d61886518b0383df6b6adad249,414a6cd998474254397163cd,socials,current,1.0
08f18252ed2e644003e208e0b4a322d1,635db9fa792a4f8b2d775d4b,names,current,0.8342018836477072
08f18252ed2e644003e208e0b4a322d1,635db9fa792a4f8b2d775d4b,categories,base,0.19458718917117795
08f18252ed2e644003e208e0b4a322d1,635db9fa792a4f8b2d775d4b,websites,base,0.01227662805467844
08f18252ed2e644003e208e0b4a322d1,635db9fa792a4f8b2d775d4b,phones,current,0.7715545101511035
08f18252ed2e644003e208e0b4a322d1,635db9fa792a4f8b2d775d4b,addresses,base,0.059635808809167634
08f18252ed2e644003e208e0b4a322d1,635db9fa792a4f8b2d775d4b,emails,base,0.1438961155662508
08f18252ed2e644003e208e0b4a322d1,635db9fa792a4f8b2d775d4b,socials,current,1.0
08f3da10628053a503248b8a352da438,66ff8bd5ac0f2e19858d94cf,names,base,0.4151988236826743
08f3da10628053a503248b8a352da438,66ff8bd5ac0f2e19858d94cf,categories,current,0.5363504109544982
08f3da10628053a503248b8a352da438,66ff8bd5ac0f2e19858d94cf,websites,base,0.0006629097042605281
08f3da10628053a503248b8a352da438,66ff8bd5ac0f2e19858d94cf,phones,current,0.6168767102989433
08f3da10628053a503248b8a352da438,66ff8bd5ac0f2e19858d94cf,addresses,base,0.0018734413248895135
08f3da10628053a503248b8a352da438,66ff8bd5ac0f2e19858d94cf,emails,base,0.37114113111100927
08f3da10628053a503248b8a352da438,66ff8bd5ac0f2e19858d94cf,socials,current,1.0
08f1f9b76a9252050316e85338ec5664,d504163f7ff34cdee90f674c,names,current,0.7645587779591977
08f1f9b76a9252050316e85338ec5664,d504163f7ff34cdee90f674c,categories,current,0.9990044987811469
08f1f9b76a9252050316e85338ec5664,d504163f7ff34cdee90f674c,websites,base,0.008693231269717216
08f1f9b76a9252050316e85338ec5664,d504163f7ff34cdee90f674c,phones,current,0.7536236039337562
08f1f9b76a9252050316e85338ec5664,d504163f7ff34cdee90f674c,addresses,current,0.5722580133672005
08f1f9b76a9252050316e85338ec5664,d504163f7ff34cdee90f674c,emails,base,0.24744611713422376
08f1f9b76a9252050316e85338ec5664,d504163f7ff34cdee90f674c,socials,current,1.0
08f1ea5a0844374503cfcd8b2707713e,33ce15026ed24e60f0f73dfa,names,base,0.13362582258219155
08f1ea5a0844374503cfcd8b2707713e,33ce15026ed24e60f0f73dfa,categories,current,0.5887992650076331
08f1ea5a0844374503cfcd8b2707713e,33ce15026ed24e60f0f73dfa,websites,base,0.000165991295943968
08f1ea5a0844374503cfcd8b2707713e,33ce15026ed24e60f0f73dfa,phones,current,0.730617572644208
08f1ea5a0844374503cfcd8b2707713e,33ce15026ed24e60f0f73dfa,addresses,base,0.4655011816237651
08f1ea5a0844374503cfcd8b2707713e,33ce15026ed24e60f0f73dfa,emails,base,0.2890066522492648
08f1ea5a0844374503cfcd8b2707713e,33ce15026ed24e60f0f73dfa,socials,current,1.0
08f2e762d2854b14035ad9d73e479d28,4d02f5109d33a143cf21b178,names,base,0.03282642275153935
08f2e762d2854b14035ad9d73e479d28,4d02f5109d33a143cf21b178,categories,base,0.2202598698565186
08f2e762d2854b14035ad9d73e479d28,4d02f5109d33a143cf21b178,websites,base,7.105557597242296e-05
08f2e762d2854b14035ad9d73e479d28,4d02f5109d33a143cf21b178,phones,base,8.885370727112617e-05
08f2e762d2854b14035ad9d73e479d28,4d02f5109d33a143cf21b178,addresses,base,0.04070254770264882
08f2e762d2854b14035ad9d73e479d28,4d02f5109d33a143cf21b178,emails,base,0.03825906792568223
08f2e762d2854b14035ad9d73e479d28,4d02f5109d33a143cf21b178,socials,current,1.0
08f49863420dad2303d40e034f52aa8a,500d858be4b01d293cdca29a,names,current,0.8709431564187283
08f49863420dad2303d40e034f52aa8a,500d858be4b01d293cdca29a,categories,base,0.08906890443297182
08f49863420dad2303d40e034f52aa8a,500d858be4b01d293cdca29a,websites,base,7.105557597242296e-05
08f49863420dad2303d40e034f52aa8a,500d858be4b01d293cdca29a,phones,base,8.885370727112617e-05
08f49863420dad2303d40e034f52aa8a,500d858be4b01d293cdca29a,addresses,base,0.045837232498369185
08f49863420dad2303d40e034f52aa8a,500d858be4b01d293cdca29a,emails,base,0.038259067925682226
08f49863420dad2303d40e034f52aa8a,500d858be4b01d293cdca29a,socials,current,1.0
08f1f9b089cf330d03b9a3ab6ad274ba,4f7e8d5de4b06aeda2c3c471,names,base,0.12300006479669508
08f1f9b089cf330d03b9a3ab6ad274ba,4f7e8d5de4b06aeda2c3c471,categories,current,0.6981868442686868
08f1f9b089cf330d03b9a3ab6ad274ba,4f7e8d5de4b06aeda2c3c471,websites,base,0.003156145103275776
08f1f9b089cf330d03b9a3ab6ad274ba,4f7e8d5de4b06aeda2c3c471,phones,current,0.6876078682741771
08f1f9b089cf330d03b9a3ab6ad274ba,4f7e8d5de4b06aeda2c3c471,addresses,current,0.5061496982487286
08f1f9b089cf330d03b9a3ab6ad274ba,4f7e8d5de4b06aeda2c3c471,emails,base,0.24744611713422368
08f1f9b089cf330d03b9a3ab6ad274ba,4f7e8d5de4b06aeda2c3c471,socials,current,1.0
08f806a3a6c1279103bd64ca153416f3,4f71cc73e4b09e60f8ab625c,names,base,0.4857520534556641
08f806a3a6c1279103bd64ca153416f3,4f71cc73e4b09e60f8ab625c,categories,current,0.573683296416547
08f806a3a6c1279103bd64ca153416f3,4f71cc73e4b09e60f8ab625c,websites,base,7.336201088037342e-05
08f806a3a6c1279103bd64ca153416f3,4f71cc73e4b09e60f8ab625c,phones,current,0.6205958092091964
08f806a3a6c1279103bd64ca153416f3,4f71cc73e4b09e60f8ab625c,addresses,base,0.09450777773512818
08f806a3a6c1279103bd64ca153416f3,4f71cc73e4b09e60f8ab625c,emails,base,0.07021326611962751
08f806a3a6c1279103bd64ca153416f3,4f71cc73e4b09e60f8ab625c,socials,current,1.0
08f1fa530560d13403e695a50124bd15,5c58a2874aa3f8002c7147b2,names,current,0.6819916569567632
08f1fa530560d13403e695a50124bd15,5c58a2874aa3f8002c7147b2,categories,base,0.2593362959631007
08f1fa530560d13403e695a50124bd15,5c58a2874aa3f8002c7147b2,websites,base,0.0006717836949974298
08f1fa530560d13403e695a50124bd15,5c58a2874aa3f8002c7147b2,phones,base,0.0009667343219988511
08f1fa530560d13403e695a50124bd15,5c58a2874aa3f8002c7147b2,addresses,base,0.05739707704783652
08f1fa530560d13403e695a50124bd15,5c58a2874aa3f8002c7147b2,emails,base,0.15634108652257994
08f1fa530560d13403e695a50124bd15,5c58a2874aa3f8002c7147b2,socials,base,0.0
08f8005548a6a16903728acdaacede55,4ea6ae63b634bda7875d9a7e,names,base,0.06818324770749362
08f8005548a6a16903728acdaacede55,4ea6ae63b634bda7875d9a7e,categories,base,0.2669686292822263
08f8005548a6a16903728acdaacede55,4ea6ae63b634bda7875d9a7e,websites,current,0.9287021160125732
08f8005548a6a16903728acdaacede55,4ea6ae63b634bda7875d9a7e,phones,base,9.981819957709874e-05
08f8005548a6a16903728acdaacede55,4ea6ae63b634bda7875d9a7e,addresses,current,0.8691168567053813
08f8005548a6a16903728acdaacede55,4ea6ae63b634bda7875d9a7e,emails,base,0.06402866906338342
08f8005548a6a16903728acdaacede55,4ea6ae63b634bda7875d9a7e,socials,current,1.0
08f8ba6535299a4603d2699b6788a5d6,4f64afbae4b08383b1ccb233,names,base,0.1667783955864096
08f8ba6535299a4603d2699b6788a5d6,4f64afbae4b08383b1ccb233,categories,base,0.30527814711105966
08f8ba6535299a4603d2699b6788a5d6,4f64afbae4b08383b1ccb233,websites,base,0.0014111807104200125
08f8ba6535299a4603d2699b6788a5d6,4f64afbae4b08383b1ccb233,phones,current,0.7483598829690473
08f8ba6535299a4603d2699b6788a5d6,4f64afbae4b08383b1ccb233,addresses,base,0.008334619877168254
08f8ba6535299a4603d2699b6788a5d6,4f64afbae4b08383b1ccb233,emails,base,0.1470132051741039
08f8ba6535299a4603d2699b6788a5d6,4f64afbae4b08383b1ccb233,socials,current,1.0
08f3961561d3094c038780c81f579575,a92393a03ca24cce17da5952,names,base,0.07522173408926516
08f3961561d3094c038780c81f579575,a92393a03ca24cce17da5952,categories,current,0.7615787929165075
08f3961561d3094c038780c81f579575,a92393a03ca24cce17da5952,websites,base,0.002566397888585925
08f3961561d3094c038780c81f579575,a92393a03ca24cce17da5952,phones,current,0.7505276721235272
08f3961561d3094c038780c81f579575,a92393a03ca24cce17da5952,addresses,base,0.006140334471184805
08f3961561d3094c038780c81f579575,a92393a03ca24cce17da5952,emails,base,0.24744611713422376
08f3961561d3094c038780c81f579575,a92393a03ca24cce17da5952,socials,current,1.0
08f44f0133cf368203f40684f03967f1,4bddac87e75c0f472523c503,names,base,0.33619449718127736
08f44f0133cf368203f40684f03967f1,4bddac87e75c0f472523c503,categories,current,0.6289419821380456
08f44f0133cf368203f40684f03967f1,4bddac87e75c0f472523c503,websites,base,0.011613825336098671
08f44f0133cf368203f40684f03967f1,4bddac87e75c0f472523c503,phones,current,0.5514097523875152
08f44f0133cf368203f40684f03967f1,4bddac87e75c0f472523c503,addresses,base,0.014768605786383499
08f44f0133cf368203f40684f03967f1,4bddac87e75c0f472523c503,emails,current,0.8540834988321423
08f44f0133cf368203f40684f03967f1,4bddac87e75c0f472523c503,socials,current,0.7299948886603542
08f08996aa19640503998575bf5e624f,5241491d2fc6be7c2d386bce,names,current,0.680287091247377
08f08996aa19640503998575bf5e624f,5241491d2fc6be7c2d386bce,categories,base,0.028455658189591435
08f08996aa19640503998575bf5e624f,5241491d2fc6be7c2d386bce,websites,base,0.0012195598101243377
08f08996aa19640503998575bf5e624f,5241491d2fc6be7c2d386bce,phones,current,0.7991097785572885
08f08996aa19640503998575bf5e624f,5241491d2fc6be7c2d386bce,addresses,current,0.8244247489590015
08f08996aa19640503998575bf5e624f,5241491d2fc6be7c2d386bce,emails,base,0.43606570103694253
08f08996aa19640503998575bf5e624f,5241491d2fc6be7c2d386bce,socials,current,1.0
08f42c276614bad9031064c036045443,5fb6ea7cb9337c25f9426553,names,base,0.013521952133196301
08f42c276614bad9031064c036045443,5fb6ea7cb9337c25f9426553,categories,base,0.012860115958601941
08f42c276614bad9031064c036045443,5fb6ea7cb9337c25f9426553,websites,base,0.001736002741381526
08f42c276614bad9031064c036045443,5fb6ea7cb9337c25f9426553,phones,base,0.0002828122411371023
08f42c276614bad9031064c036045443,5fb6ea7cb9337c25f9426553,addresses,current,0.9294737979401152
08f42c276614bad9031064c036045443,5fb6ea7cb9337c25f9426553,emails,base,0.05757880205058199
08f42c276614bad9031064c036045443,5fb6ea7cb9337c25f9426553,socials,base,0.0
08f2f5aad8571cc003ec4c15ae9307de,4bd78d255cf276b06ca09b00,names,base,0.45947156998706307
08f2f5aad8571cc003ec4c15ae9307de,4bd78d255cf276b06ca09b00,categories,current,0.7952772901239152
08f2f5aad8571cc003ec4c15ae9307de,4bd78d255cf276b06ca09b00,websites,base,0.0010558495996519923
08f2f5aad8571cc003ec4c15ae9307de,4bd78d255cf276b06ca09b00,phones,current,0.7319122996503206
08f2f5aad8571cc003ec4c15ae9307de,4bd78d255cf276b06ca09b00,addresses,base,0.024292281671094547
08f2f5aad8571cc003ec4c15ae9307de,4bd78d255cf276b06ca09b00,emails,base,0.40531472039990807
08f2f5aad8571cc003ec4c15ae9307de,4bd78d255cf276b06ca09b00,socials,current,1.0
08f64a485d90050003025778785e590f,4f95124fe4b059d7db3d40c6,names,base,0.03400886672897166
08f64a485d90050003025778785e590f,4f95124fe4b059d7db3d40c6,categories,base,0.09441626734143158
08f64a485d90050003025778785e590f,4f95124fe4b059d7db3d40c6,websites,base,9.617970499675721e-05
08f64a485d90050003025778785e590f,4f95124fe4b059d7db3d40c6,phones,base,9.00153619681952e-05
08f64a485d90050003025778785e590f,4f95124fe4b059d7db3d40c6,addresses,current,0.954915320890418
08f64a485d90050003025778785e590f,4f95124fe4b059d7db3d40c6,emails,base,0.15081031733171635
08f64a485d90050003025778785e590f,4f95124fe4b059d7db3d40c6,socials,current,1.0
08f64b018d4e0c100346dce9b45cccd0,50ca9b2ae4b0ed435654cf44,names,base,0.07746872596246332
08f64b018d4e0c100346dce9b45cccd0,50ca9b2ae4b0ed435654cf44,categories,base,0.15856696058351863
08f64b018d4e0c100346dce9b45cccd0,50ca9b2ae4b0ed435654cf44,websites,base,0.0003128701646346599
08f64b018d4e0c100346dce9b45cccd0,50ca9b2ae4b0ed435654cf44,phones,base,8.09119816177664e-05
08f64b018d4e0c100346dce9b45cccd0,50ca9b2ae4b0ed435654cf44,addresses,base,0.008127186728135947
08f64b018d4e0c100346dce9b45cccd0,50ca9b2ae4b0ed435654cf44,emails,base,0.02008430810463325
08f64b018d4e0c100346dce9b45cccd0,50ca9b2ae4b0ed435654cf44,socials,current,1.0
08f2aabbb32423a20360f9e555daeb7c,4fce33cae4b00fbc4898515c,names,base,0.08572264578076551
08f2aabbb32423a20360f9e555daeb7c,4fce33cae4b00fbc4898515c,categories,current,0.5769579537340952
08f2aabbb32423a20360f9e555daeb7c,4fce33cae4b00fbc4898515c,websites,base,6.498873699456453e-05
08f2aabbb32423a20360f9e555daeb7c,4fce33cae4b00fbc4898515c,phones,current,0.8087534734350454
08f2aabbb32423a20360f9e555daeb7c,4fce33cae4b00fbc4898515c,addresses,base,0.24742065702966481
08f2aabbb32423a20360f9e555daeb7c,4fce33cae4b00fbc4898515c,emails,base,0.4985647972396349
08f2aabbb32423a20360f9e555daeb7c,4fce33cae4b00fbc4898515c,socials,current,1.0
08f1e84ab2d6836603e90f7b6c5c44ff,4eeb71be0e01fb1a3f5634f4,names,base,0.3924003685537742
08f1e84ab2d6836603e90f7b6c5c44ff,4eeb71be0e01fb1a3f5634f4,categories,current,0.7243157263304035
08f1e84ab2d6836603e90f7b6c5c44ff,4eeb71be0e01fb1a3f5634f4,websites,base,0.0008496114751324058
08f1e84ab2d6836603e90f7b6c5c44ff,4eeb71be0e01fb1a3f5634f4,phones,current,0.752823248118894
08f1e84ab2d6836603e90f7b6c5c44ff,4eeb71be0e01fb1a3f5634f4,addresses,current,0.8147482555006368
08f1e84ab2d6836603e90f7b6c5c44ff,4eeb71be0e01fb1a3f5634f4,emails,current,0.8865590847739935
08f1e84ab2d6836603e90f7b6c5c44ff,4eeb71be0e01fb1a3f5634f4,socials,current,0.6772772804382825
08f1ea59834b6122035ebaf7626dd4a6,ee60e0ba792c73026450c6f9,names,base,0.09408046762888374
08f1ea59834b6122035ebaf7626dd4a6,ee60e0ba792c73026450c6f9,categories,current,0.9385674077117068
08f1ea59834b6122035ebaf7626dd4a6,ee60e0ba792c73026450c6f9,websites,base,0.0011291642440482974
08f1ea59834b6122035ebaf7626dd4a6,ee60e0ba792c73026450c6f9,phones,base,0.13531326794020337
08f1ea59834b6122035ebaf7626dd4a6,ee60e0ba792c73026450c6f9,addresses,base,0.0651751012346353
08f1ea59834b6122035ebaf7626dd4a6,ee60e0ba792c73026450c6f9,emails,base,0.1079178723137808
08f1ea59834b6122035ebaf7626dd4a6,ee60e0ba792c73026450c6f9,socials,base,0.0
08f2e74983d968c003394c0f7f37c9ba,4f80e6dd108191d6c1b7abad,names,base,0.3977490343459537
08f2e74983d968c003394c0f7f37c9ba,4f80e6dd108191d6c1b7abad,categories,current,0.772581481064121
08f2e74983d968c003394c0f7f37c9ba,4f80e6dd108191d6c1b7abad,websites,base,0.0009142991621047258
08f2e74983d968c003394c0f7f37c9ba,4f80e6dd108191d6c1b7abad,phones,current,0.7348417688326627
08f2e74983d968c003394c0f7f37c9ba,4f80e6dd108191d6c1b7abad,addresses,base,0.01989170371471336
08f2e74983d968c003394c0f7f37c9ba,4f80e6dd108191d6c1b7abad,emails,base,0.48568940068657657
08f2e74983d968c003394c0f7f37c9ba,4f80e6dd108191d6c1b7abad,socials,current,1.0
08fb2dd9860638180380fb0ff255733d,4d763fa48d7e236ac978b428,names,base,0.07178647470234982
08fb2dd9860638180380fb0ff255733d,4d763fa48d7e236ac978b428,categories,base,0.09097067299052568
08fb2dd9860638180380fb0ff255733d,4d763fa48d7e236ac978b428,websites,base,0.0003128701646346599
08fb2dd9860638180380fb0ff255733d,4d763fa48d7e236ac978b428,phones,base,8.09119816177664e-05
08fb2dd9860638180380fb0ff255733d,4d763fa48d7e236ac978b428,addresses,base,0.015380233889771186
08fb2dd9860638180380fb0ff255733d,4d763fa48d7e236ac978b428,emails,base,0.020084308104633252
08fb2dd9860638180380fb0ff255733d,4d763fa48d7e236ac978b428,socials,current,1.0
08f489c0023980760336670786015d89,57f9695e498e66b44910f76b,names,current,0.9806843407762924
